Voltage 1,Voltage2,Voltage3,Voltage 4,Current,Audio 
,4.3044,5.2545,-5.2545,,
,4.3045,5.2546,-5.2546,,
,4.3046,5.2547,-5.2547,,
,4.3047,5.2548,-5.2548,,
,4.3048,5.2549,-5.2549,,
,4.3049,5.255,-5.255,,
,4.305,5.2551,-5.2551,,
,4.3051,5.2552,-5.2552,,
,4.3052,5.2553,-5.2553,,
,4.3053,5.2554,-5.2554,,
,4.3054,5.2555,-5.2555,,
,4.3055,5.2556,-5.2556,,
,4.3056,5.2557,-5.2557,,
,4.3057,5.2558,-5.2558,,
,4.3058,5.2559,-5.2559,,
,4.3059,5.256,-5.256,,
,4.306,5.2561,-5.2561,,
,4.3061,5.2562,-5.2562,,
,4.3062,5.2563,-5.2563,,
,4.3063,5.2564,-5.2564,,
,4.3064,5.2565,-5.2565,,
,4.3065,5.2566,-5.2566,,
,4.3066,5.2567,-5.2567,,
,4.3067,5.2568,-5.2568,,
,4.3068,5.2569,-5.2569,,
,4.3069,5.257,-5.257,,
,4.307,5.2571,-5.2571,,
,4.3071,5.2572,-5.2572,,
,4.3072,5.2573,-5.2573,,
,4.3073,5.2574,-5.2574,,
,4.3074,5.2575,-5.2575,,
,4.3075,5.2576,-5.2576,,
,4.3076,5.2577,-5.2577,,
,4.3077,5.2578,-5.2578,,
,4.3078,5.2579,-5.2579,,
,4.3079,5.258,-5.258,,
,4.308,5.2581,-5.2581,,
,4.3081,5.2582,-5.2582,,
,4.3082,5.2583,-5.2583,,
,4.3083,5.2584,-5.2584,,
,4.3084,5.2585,-5.2585,,
,4.3085,5.2586,-5.2586,,
,4.3086,5.2587,-5.2587,,
,4.3087,5.2588,-5.2588,,
,4.3088,5.2589,-5.2589,,
,4.3089,5.259,-5.259,,
,4.309,5.2591,-5.2591,,
,4.3091,5.2592,-5.2592,,
,4.3092,5.2593,-5.2593,,
,4.3093,5.2594,-5.2594,,
,4.3094,5.2595,-5.2595,,
,4.3095,5.2596,-5.2596,,
,4.3096,5.2597,-5.2597,,
,4.3097,5.2598,-5.2598,,
,4.3098,5.2599,-5.2599,,
,4.3099,5.26,-5.26,,
,4.31,5.2601,-5.2601,,
,4.3101,5.2602,-5.2602,,
,4.3102,5.2603,-5.2603,,
,4.3103,5.2604,-5.2604,,
,4.3104,5.2605,-5.2605,,
,4.3105,5.2606,-5.2606,,
,4.3106,5.2607,-5.2607,,
,4.3107,5.2608,-5.2608,,
,4.3108,5.2609,-5.2609,,
,4.3109,5.261,-5.261,,
,4.311,5.2611,-5.2611,,
,4.3111,5.2612,-5.2612,,
,4.3112,5.2613,-5.2613,,
,4.3113,5.2614,-5.2614,,
,4.3114,5.2615,-5.2615,,
,4.3115,5.2616,-5.2616,,
,4.3116,5.2617,-5.2617,,
,4.3117,5.2618,-5.2618,,
,4.3118,5.2619,-5.2619,,
,4.3119,5.262,-5.262,,
,4.312,5.2621,-5.2621,,
,4.3121,5.2622,-5.2622,,
,4.3122,5.2623,-5.2623,,
,4.3123,5.2624,-5.2624,,
,4.3124,5.2625,-5.2625,,
,4.3125,5.2626,-5.2626,,
,4.3126,5.2627,-5.2627,,
,4.3127,5.2628,-5.2628,,
,4.3128,5.2629,-5.2629,,
,4.3129,5.263,-5.263,,
,4.313,5.2631,-5.2631,,
,4.3131,5.2632,-5.2632,,
,4.3132,5.2633,-5.2633,,
,4.3133,5.2634,-5.2634,,
,4.3134,5.2635,-5.2635,,
,4.3135,5.2636,-5.2636,,
,4.3136,5.2637,-5.2637,,
,4.3137,5.2638,-5.2638,,
,4.3138,5.2639,-5.2639,,
,4.3139,5.264,-5.264,,
,4.314,5.2641,-5.2641,,
,4.3141,5.2642,-5.2642,,
,4.3142,5.2643,-5.2643,,
,4.3143,5.2644,-5.2644,,
,4.3144,5.2645,-5.2645,,
,4.3145,5.2646,-5.2646,,
,,5.2647,-5.2647,,
,,5.2648,-5.2648,,
,,5.2649,-5.2649,,
,,5.265,-5.265,,
,,5.2651,-5.2651,,
,,5.2652,-5.2652,,
,,5.2653,-5.2653,,
,,5.2654,-5.2654,,
,,5.2655,-5.2655,,
,,5.2656,-5.2656,,
,,5.2657,-5.2657,,
,,5.2658,-5.2658,,
,,5.2659,-5.2659,,
,,5.266,-5.266,,
,,5.2661,-5.2661,,
,,5.2662,-5.2662,,
,,5.2663,-5.2663,,
,,5.2664,-5.2664,,
,,5.2665,-5.2665,,
,,5.2666,-5.2666,,
,,5.2667,-5.2667,,
,,5.2668,-5.2668,,
,,5.2669,-5.2669,,
,,5.267,-5.267,,
,,5.2671,-5.2671,,
,,5.2672,-5.2672,,
,,5.2673,-5.2673,,
,,5.2674,-5.2674,,
,,5.2675,-5.2675,,
,,5.2676,-5.2676,,
,,5.2677,-5.2677,,
,,5.2678,-5.2678,,
,,5.2679,-5.2679,,
,,5.268,-5.268,,
,,5.2681,-5.2681,,
,,5.2682,-5.2682,,
,,5.2683,-5.2683,,
,,5.2684,-5.2684,,
,,5.2685,-5.2685,,
,,5.2686,-5.2686,,
,,5.2687,-5.2687,,
,,5.2688,-5.2688,,
,,5.2689,-5.2689,,
,,5.269,-5.269,,
,,5.2691,-5.2691,,
,,5.2692,-5.2692,,
,,5.2693,-5.2693,,
,,5.2694,-5.2694,,
,,5.2695,-5.2695,,
,,5.2696,-5.2696,,
,,5.2697,-5.2697,,
,,5.2698,-5.2698,,
,,5.2699,-5.2699,,
,,5.27,-5.27,,
,,5.2701,-5.2701,,
,,5.2702,-5.2702,,
,,5.2703,-5.2703,,
,,5.2704,-5.2704,,
,,5.2705,-5.2705,,
,,5.2706,-5.2706,,
,,5.2707,-5.2707,,
,,5.2708,-5.2708,,
,,5.2709,-5.2709,,
,,5.271,-5.271,,
,,5.2711,-5.2711,,
,,5.2712,-5.2712,,
,,5.2713,-5.2713,,
,,5.2714,-5.2714,,
,,5.2715,-5.2715,,
,,5.2716,-5.2716,,
,,5.2717,-5.2717,,
,,5.2718,-5.2718,,
,,5.2719,-5.2719,,
,,5.272,-5.272,,
,,5.2721,-5.2721,,
,,5.2722,-5.2722,,
,,5.2723,-5.2723,,
,,5.2724,-5.2724,,
,,5.2725,-5.2725,,
,,5.2726,-5.2726,,
,,5.2727,-5.2727,,
,,5.2728,-5.2728,,
,,5.2729,-5.2729,,
,,5.273,-5.273,,
,,5.2731,-5.2731,,
,,5.2732,-5.2732,,
,,5.2733,-5.2733,,
,,5.2734,-5.2734,,
,,5.2735,-5.2735,,
,,5.2736,-5.2736,,
,,5.2737,-5.2737,,
,,5.2738,-5.2738,,
,,5.2739,-5.2739,,
,,5.274,-5.274,,
,,5.2741,-5.2741,,
,,5.2742,-5.2742,,
,,5.2743,-5.2743,,
,,5.2744,-5.2744,,
,,5.2745,-5.2745,,
,,5.2746,-5.2746,,
,,5.2747,-5.2747,,
,,5.2748,-5.2748,,
,,5.2749,-5.2749,,
,,5.275,-5.275,,
,,5.2751,-5.2751,,
,,5.2752,-5.2752,,
,,5.2753,-5.2753,,
,,5.2754,-5.2754,,
,,5.2755,-5.2755,,
,,5.2756,-5.2756,,
,,5.2757,-5.2757,,
,,5.2758,-5.2758,,
,,5.2759,-5.2759,,
,,5.276,-5.276,,
,,5.2761,-5.2761,,
,,5.2762,-5.2762,,
,,5.2763,-5.2763,,
,,5.2764,-5.2764,,
,,5.2765,-5.2765,,
,,5.2766,-5.2766,,
,,5.2767,-5.2767,,
,,5.2768,-5.2768,,
,,5.2769,-5.2769,,
,,5.277,-5.277,,
,,5.2771,-5.2771,,
,,5.2772,-5.2772,,
,,5.2773,-5.2773,,
,,5.2774,-5.2774,,
,,5.2775,-5.2775,,
,,5.2776,-5.2776,,
,,5.2777,-5.2777,,
,,5.2778,-5.2778,,
,,5.2779,-5.2779,,
,,5.278,-5.278,,
,,5.2781,-5.2781,,
,,5.2782,-5.2782,,
,,5.2783,-5.2783,,
,,5.2784,-5.2784,,
,,5.2785,-5.2785,,
,,5.2786,-5.2786,,
,,5.2787,-5.2787,,
,,5.2788,-5.2788,,
,,5.2789,-5.2789,,
,,5.279,-5.279,,
,,5.2791,-5.2791,,
,,5.2792,-5.2792,,
,,5.2793,-5.2793,,
,,5.2794,-5.2794,,
,,5.2795,-5.2795,,
,,5.2796,-5.2796,,
,,5.2797,-5.2797,,
,,5.2798,-5.2798,,
,,5.2799,-5.2799,,
,,5.28,-5.28,,
,,5.2801,-5.2801,,
,,5.2802,-5.2802,,
,,5.2803,-5.2803,,
,,5.2804,-5.2804,,
,,5.2805,-5.2805,,
,,5.2806,-5.2806,,
,,5.2807,-5.2807,,
,,5.2808,-5.2808,,
,,5.2809,-5.2809,,
,,5.281,-5.281,,
,,5.2811,-5.2811,,
,,5.2812,-5.2812,,
,,5.2813,-5.2813,,
,,5.2814,-5.2814,,
,,5.2815,-5.2815,,
,,5.2816,-5.2816,,
,,5.2817,-5.2817,,
,,5.2818,-5.2818,,
,,5.2819,-5.2819,,
,,5.282,-5.282,,
,,5.2821,-5.2821,,
,,5.2822,-5.2822,,
,,5.2823,-5.2823,,
,,5.2824,-5.2824,,
,,5.2825,-5.2825,,
,,5.2826,-5.2826,,
,,5.2827,-5.2827,,
,,5.2828,-5.2828,,
,,5.2829,-5.2829,,
,,5.283,-5.283,,
,,5.2831,-5.2831,,
,,5.2832,-5.2832,,
,,5.2833,-5.2833,,
,,5.2834,-5.2834,,
,,5.2835,-5.2835,,
,,5.2836,-5.2836,,
,,5.2837,-5.2837,,
,,5.2838,-5.2838,,
,,5.2839,-5.2839,,
,,5.284,-5.284,,
,,5.2841,-5.2841,,
,,5.2842,-5.2842,,
,,5.2843,-5.2843,,
,,5.2844,-5.2844,,
,,5.2845,-5.2845,,
,,5.2846,-5.2846,,
,,5.2847,-5.2847,,
,,5.2848,-5.2848,,
,,5.2849,-5.2849,,
,,5.285,-5.285,,
,,5.2851,-5.2851,,
,,5.2852,-5.2852,,
,,5.2853,-5.2853,,
,,5.2854,-5.2854,,
,,5.2855,-5.2855,,
,,5.2856,-5.2856,,
,,5.2857,-5.2857,,
,,5.2858,-5.2858,,
,,5.2859,-5.2859,,
,,5.286,-5.286,,
,,5.2861,-5.2861,,
,,5.2862,-5.2862,,
,,5.2863,-5.2863,,
,,5.2864,-5.2864,,
,,5.2865,-5.2865,,
,,5.2866,-5.2866,,
,,5.2867,-5.2867,,
,,5.2868,-5.2868,,
,,5.2869,-5.2869,,
,,5.287,-5.287,,
,,5.2871,-5.2871,,
,,5.2872,-5.2872,,
,,5.2873,-5.2873,,
,,5.2874,-5.2874,,
,,5.2875,-5.2875,,
,,5.2876,-5.2876,,
,,5.2877,-5.2877,,
,,5.2878,-5.2878,,
,,5.2879,-5.2879,,
,,5.288,-5.288,,
,,5.2881,-5.2881,,
,,5.2882,-5.2882,,
,,5.2883,-5.2883,,
,,5.2884,-5.2884,,
,,5.2885,-5.2885,,
,,5.2886,-5.2886,,
,,5.2887,-5.2887,,
,,5.2888,-5.2888,,
,,5.2889,-5.2889,,
,,5.289,-5.289,,
,,5.2891,-5.2891,,
,,5.2892,-5.2892,,
,,5.2893,-5.2893,,
,,5.2894,-5.2894,,
,,5.2895,-5.2895,,
,,5.2896,-5.2896,,
,,5.2897,-5.2897,,
,,5.2898,-5.2898,,
,,5.2899,-5.2899,,
,,5.29,-5.29,,
,,5.2901,-5.2901,,
,,5.2902,-5.2902,,
,,5.2903,-5.2903,,
,,5.2904,-5.2904,,
,,5.2905,-5.2905,,
,,5.2906,-5.2906,,
,,5.2907,-5.2907,,
,,5.2908,-5.2908,,
,,5.2909,-5.2909,,
,,5.291,-5.291,,
,,5.2911,-5.2911,,
,,5.2912,-5.2912,,
,,5.2913,-5.2913,,
,,5.2914,-5.2914,,
,,5.2915,-5.2915,,
,,5.2916,-5.2916,,
,,5.2917,-5.2917,,
,,5.2918,-5.2918,,
,,5.2919,-5.2919,,
,,5.292,-5.292,,
,,5.2921,-5.2921,,
,,5.2922,-5.2922,,
,,5.2923,-5.2923,,
,,5.2924,-5.2924,,
,,5.2925,-5.2925,,
,,5.2926,-5.2926,,
,,5.2927,-5.2927,,
,,5.2928,-5.2928,,
,,5.2929,-5.2929,,
,,5.293,-5.293,,
,,5.2931,-5.2931,,
,,5.2932,-5.2932,,
,,5.2933,-5.2933,,
,,5.2934,-5.2934,,
,,5.2935,-5.2935,,
,,5.2936,-5.2936,,
,,5.2937,-5.2937,,
,,5.2938,-5.2938,,
,,5.2939,-5.2939,,
,,5.294,-5.294,,
,,5.2941,-5.2941,,
,,5.2942,-5.2942,,
,,5.2943,-5.2943,,
,,5.2944,-5.2944,,
,,5.2945,-5.2945,,
,,5.2946,-5.2946,,
,,5.2947,-5.2947,,
,,5.2948,-5.2948,,
,,5.2949,-5.2949,,
,,5.295,-5.295,,
,,5.2951,-5.2951,,
,,5.2952,-5.2952,,
,,5.2953,-5.2953,,
,,5.2954,-5.2954,,
,,5.2955,-5.2955,,
,,5.2956,-5.2956,,
,,5.2957,-5.2957,,
,,5.2958,-5.2958,,
,,5.2959,-5.2959,,
,,5.296,-5.296,,
,,5.2961,-5.2961,,
,,5.2962,-5.2962,,
,,5.2963,-5.2963,,
,,5.2964,-5.2964,,
,,5.2965,-5.2965,,
,,5.2966,-5.2966,,
,,5.2967,-5.2967,,
,,5.2968,-5.2968,,
,,5.2969,-5.2969,,
,,5.297,-5.297,,
,,5.2971,-5.2971,,
,,5.2972,-5.2972,,
,,5.2973,-5.2973,,
,,5.2974,-5.2974,,
,,5.2975,-5.2975,,
,,5.2976,-5.2976,,
,,5.2977,-5.2977,,
,,5.2978,-5.2978,,
,,5.2979,-5.2979,,
,,5.298,-5.298,,
,,5.2981,-5.2981,,
,,5.2982,-5.2982,,
,,5.2983,-5.2983,,
,,5.2984,-5.2984,,
,,5.2985,-5.2985,,
,,5.2986,-5.2986,,
,,5.2987,-5.2987,,
,,5.2988,-5.2988,,
,,5.2989,-5.2989,,
,,5.299,-5.299,,
,,5.2991,-5.2991,,
,,5.2992,-5.2992,,
,,5.2993,-5.2993,,
,,5.2994,-5.2994,,
,,5.2995,-5.2995,,
,,5.2996,-5.2996,,
,,5.2997,-5.2997,,
,,5.2998,-5.2998,,
,,5.2999,-5.2999,,
,,5.3,-5.3,,
,,5.3001,-5.3001,,
,,5.3002,-5.3002,,
,,5.3003,-5.3003,,
,,5.3004,-5.3004,,
,,5.3005,-5.3005,,
,,5.3006,-5.3006,,
,,5.3007,-5.3007,,
,,5.3008,-5.3008,,
,,5.3009,-5.3009,,
,,5.301,-5.301,,
,,5.3011,-5.3011,,
,,5.3012,-5.3012,,
,,5.3013,-5.3013,,
,,5.3014,-5.3014,,
,,5.3015,-5.3015,,
,,5.3016,-5.3016,,
,,5.3017,-5.3017,,
,,5.3018,-5.3018,,
,,5.3019,-5.3019,,
,,5.302,-5.302,,
,,5.3021,-5.3021,,
,,5.3022,-5.3022,,
,,5.3023,-5.3023,,
,,5.3024,-5.3024,,
,,5.3025,-5.3025,,
,,5.3026,-5.3026,,
,,5.3027,-5.3027,,
,,5.3028,-5.3028,,
,,5.3029,-5.3029,,
,,5.303,-5.303,,
,,5.3031,-5.3031,,
,,5.3032,-5.3032,,
,,5.3033,-5.3033,,
,,5.3034,-5.3034,,
,,5.3035,-5.3035,,
,,5.3036,-5.3036,,
,,5.3037,-5.3037,,
,,5.3038,-5.3038,,
,,5.3039,-5.3039,,
,,5.304,-5.304,,
,,5.3041,-5.3041,,
,,5.3042,-5.3042,,
,,5.3043,-5.3043,,
,,5.3044,-5.3044,,
,,5.3045,-5.3045,,
,,5.3046,-5.3046,,
,,5.3047,-5.3047,,
,,5.3048,-5.3048,,
,,5.3049,-5.3049,,
,,5.305,-5.305,,
,,5.3051,-5.3051,,
,,5.3052,-5.3052,,
,,5.3053,-5.3053,,
,,5.3054,-5.3054,,
,,5.3055,-5.3055,,
,,5.3056,-5.3056,,
,,5.3057,-5.3057,,
,,5.3058,-5.3058,,
,,5.3059,-5.3059,,
,,5.306,-5.306,,
,,5.3061,-5.3061,,
,,5.3062,-5.3062,,
,,5.3063,-5.3063,,
,,5.3064,-5.3064,,
,,5.3065,-5.3065,,
,,5.3066,-5.3066,,
,,5.3067,-5.3067,,
,,5.3068,-5.3068,,
,,5.3069,-5.3069,,
,,5.307,-5.307,,
,,5.3071,-5.3071,,
,,5.3072,-5.3072,,
,,5.3073,-5.3073,,
,,5.3074,-5.3074,,
,,5.3075,-5.3075,,
,,5.3076,-5.3076,,
,,5.3077,-5.3077,,
,,5.3078,-5.3078,,
,,5.3079,-5.3079,,
,,5.308,-5.308,,
,,5.3081,-5.3081,,
,,5.3082,-5.3082,,
,,5.3083,-5.3083,,
,,5.3084,-5.3084,,
,,5.3085,-5.3085,,
,,5.3086,-5.3086,,
,,5.3087,-5.3087,,
,,5.3088,-5.3088,,
,,5.3089,-5.3089,,
,,5.309,-5.309,,
,,5.3091,-5.3091,,
,,5.3092,-5.3092,,
,,5.3093,-5.3093,,
,,5.3094,-5.3094,,
,,5.3095,-5.3095,,
,,5.3096,-5.3096,,
,,5.3097,-5.3097,,
,,5.3098,-5.3098,,
,,5.3099,-5.3099,,
,,5.31,-5.31,,
,,5.3101,-5.3101,,
,,5.3102,-5.3102,,
,,5.3103,-5.3103,,
,,5.3104,-5.3104,,
,,5.3105,-5.3105,,
,,5.3106,-5.3106,,
,,5.3107,-5.3107,,
,,5.3108,-5.3108,,
,,5.3109,-5.3109,,
,,5.311,-5.311,,
,,5.3111,-5.3111,,
,,5.3112,-5.3112,,
,,5.3113,-5.3113,,
,,5.3114,-5.3114,,
,,5.3115,-5.3115,,
,,5.3116,-5.3116,,
,,5.3117,-5.3117,,
,,5.3118,-5.3118,,
,,5.3119,-5.3119,,
,,5.312,-5.312,,
,,5.3121,-5.3121,,
,,5.3122,-5.3122,,
,,5.3123,-5.3123,,
,,5.3124,-5.3124,,
,,5.3125,-5.3125,,
,,5.3126,-5.3126,,
,,5.3127,-5.3127,,
,,5.3128,-5.3128,,
,,5.3129,-5.3129,,
,,5.313,-5.313,,
,,5.3131,-5.3131,,
,,5.3132,-5.3132,,
,,5.3133,-5.3133,,
,,5.3134,-5.3134,,
,,5.3135,-5.3135,,
,,5.3136,-5.3136,,
,,5.3137,-5.3137,,
,,5.3138,-5.3138,,
,,5.3139,-5.3139,,
,,5.314,-5.314,,
,,5.3141,-5.3141,,
,,5.3142,-5.3142,,
,,5.3143,-5.3143,,
,,5.3144,-5.3144,,
,,5.3145,-5.3145,,
